state,fy_label,fy_start_date,fy_start_type,signed_date,days_late,budget_enacted,date_precision,enactment_type,source,notes
Oklahoma,FY2019,2018-07-01,Jul 1,2018-04-30,-62,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""On April 30, Oklahoma Governor Mary Fallin signed..."""
Oklahoma,FY2020,2019-07-01,Jul 1,2019-05-24,-38,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""On May 24, Oklahoma Governor Kevin Stitt signed..."""
Oklahoma,FY2021,2020-07-01,Jul 1,2020-05-13,-49,yes,exact,direct,nondoc.com; oklahoma.gov governor newsroom,"Stitt VETOED SB 1922, the FY2021 general appropriations bill, on May 13, 2020; both chambers overrode the veto within hours the same day. Enacted over the governor's objection."
Oklahoma,FY2022,2021-07-01,Jul 1,2021-05-24,-38,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""On May 24, Oklahoma Governor Kevin Stitt signed..."""
Oklahoma,FY2023,2022-07-01,Jul 1,2022-05-27,-35,yes,exact,direct,NASBO Summaries of Fiscal Year 2023 Enacted Budgets (nasbo.org),General appropriations bill became law WITHOUT the governor's signature on May 27.
Oklahoma,FY2024,2023-07-01,Jul 1,2023-06-02,-29,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Became law without governor's signature
Oklahoma,FY2025,2024-07-01,Jul 1,2024-06-12,-19,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Stitt signed
Oklahoma,FY2026,2025-07-01,Jul 1,2025-05-23,-39,yes,exact,direct,oklahomavoice.com; oklahoma.gov,Was May 15 estimate. Deal announced May 14; Senate passed May 22; signed ~May 23.
Oklahoma,FY2027,2026-07-01,Jul 1,2026-04-15,-77,yes,exact,direct,kosu.org; kgou.org,"Stitt signed SB 1177, $12.8B general appropriations bill"
Oregon,FY2015,2014-07-01,Jul 1,2014-04-01,-91,yes,exact,direct,data.oregon.gov official 'Bills Signed by Governor' records,"2014 even-year rebalance: HB 5201/HB 5202/SB 5701-5703 signed Apr 1, 2014, adjusting the second year of the 2013-15 biennium."
Oregon,FY2016,2015-07-01,Jul 1,2015-08-12,42,yes,exact,direct,data.oregon.gov 'Bills Signed by Governor' datasets (official signing records),"Odd-year session enacts the biennium. Budget bills incl. HB 5029/HB 5047/SB 5507 ('state financial administration') signed Aug 12, 2015 — 42 days after FY start."
Oregon,FY2017,2016-07-01,Jul 1,2016-03-29,-94,yes,exact,direct,data.oregon.gov 'Bills Signed by Governor' datasets (official signing records),"2016 even-year short session rebalance: HB 5201/HB 5202 signed Mar 29, 2016, adjusting the second year of the 2015-17 biennium."
Oregon,FY2018,2017-07-01,Jul 1,2017-08-15,45,yes,exact,direct,data.oregon.gov 'Bills Signed by Governor' datasets (official signing records),"2017-19 biennium completed Aug 15, 2017 when omnibus HB 5006 (line-item veto) and SB 5506 were acted on — 45 days after FY start."
Oregon,FY2019,2018-07-01,Jul 1,2018-04-10,-82,yes,exact,direct,data.oregon.gov 'Bills Signed by Governor' datasets (official signing records),"2018 short-session rebalance: HB 5201 signed Apr 10, 2018 (HB 5202 Apr 3)."
Oregon,FY2020,2019-07-01,Jul 1,2019-08-09,39,yes,exact,direct,data.oregon.gov 'Bills Signed by Governor' datasets (official signing records),"2019-21 biennium completed Aug 9, 2019 with omnibus HB 5006 signed and HB 5050 line-item vetoed — 39 days after FY start."
Oregon,FY2021,2020-07-01,Jul 1,2020-09-20,81,yes,exact,direct,data.oregon.gov official 'Bills Signed by Governor' records,"2020's regular short session collapsed; the FY2021 rebalance was enacted in special session — HB 5221/SB 5721-5723 signed Sep 20, 2020, 81 days into the fiscal year. COVID-driven."
Oregon,FY2022,2021-07-01,Jul 1,2021-08-06,36,yes,exact,direct,data.oregon.gov 'Bills Signed by Governor' datasets (official signing records),"2021-23 biennium completed Aug 6, 2021 when omnibus HB 5006 was approved with a signing letter (SB 5506 signed July 2021) — 36 days after FY start."
Oregon,FY2023,2022-07-01,Jul 1,2022-04-04,-88,yes,exact,direct,NASBO Summaries of FY2023 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2023 enacted narrative. Quote: ""signed by the governor on April 4..."""
Oregon,FY2024,2023-07-01,Jul 1,2023-08-04,34,yes,exact,direct,data.oregon.gov official 'Bills Signed by Governor' records,"2023-25 biennium: omnibus SB 5506 signed Aug 4, 2023 — 34 days after FY start. CORRECTED from a NASBO-derived Jun 30 date that predated the actual signing."
Oregon,FY2025,2024-07-01,Jul 1,2024-04-17,-75,yes,exact,direct,data.oregon.gov official 'Bills Signed by Governor' records,"2024 short-session rebalance: HB 5201/HB 5202/HB 5203/SB 5701/SB 5702 signed Apr 17, 2024."
Oregon,FY2026,2025-07-01,Jul 1,2025-08-07,37,yes,exact,direct,data.oregon.gov official 'Bills Signed by Governor' records,"2025-27 biennium: omnibus HB 5006 and SB 5506 signed Aug 7, 2025 — 37 days after FY start. CORRECTED from Jun 30; official signing records supersede the earlier NASBO/news estimates."
Oregon,FY2027,2026-07-01,Jul 1,2026-03-06,-117,yes,month-level estimate,direct,oregonlegislature.gov Ways & Means 2026-03-02 rebalance release; oregoncapitalchronicle.com,"2026 short-session rebalance; session adjourned sine die Mar 6, 2026. Oregon's even-year rebalances have signed Mar 29-Apr 17 in every prior cycle (2016/2018/2022/2024), so the true date is likely early April. Anchored to sine die pending the official signing record."
Pennsylvania,FY2015,2014-07-01,Jul 1,2014-07-10,9,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""On July 10, Pennsylvania Governor Tom Corbett signed..."""
Pennsylvania,FY2016,2015-07-01,Jul 1,2016-03-28,271,yes,exact,direct,pa.gov; post-gazette.com; spotlightpa.org,Full budget enacted without signature Mar 28 2016; partial signed Dec 2015
Pennsylvania,FY2017,2016-07-01,Jul 1,2016-07-12,11,yes,exact,direct,pa.gov; governing.com; yorkdispatch.com,Became law without signature Jul 12; revenue package signed Jul 13
Pennsylvania,FY2018,2017-07-01,Jul 1,2017-07-11,10,yes,exact,direct,pa.gov; fox43.com; bondbuyer.com,Became law without governor signature
Pennsylvania,FY2019,2018-07-01,Jul 1,2018-06-22,-9,yes,exact,direct,pa.gov; fox43.com; inquirer.com,Signed 9 days early
Pennsylvania,FY2020,2019-07-01,Jul 1,2019-06-28,-3,yes,exact,direct,pa.gov; inquirer.com,Signed 3 days early
Pennsylvania,FY2021,2020-07-01,Jul 1,2020-11-23,145,yes,exact,direct,pa.gov; northcentralpa.com,COVID-delayed; longest PA impasse until FY2026
Pennsylvania,FY2022,2021-07-01,Jul 1,2021-06-30,-1,yes,exact,direct,pa.gov; governor.pa.gov; witf.org,Signed day before fiscal year start
Pennsylvania,FY2023,2022-07-01,Jul 1,2022-07-08,7,yes,exact,direct,pa.gov; post-gazette.com,
Pennsylvania,FY2024,2023-07-01,Jul 1,2023-08-03,33,yes,exact,direct,pa.gov; penncapital-star.com; politicspa.com,
Pennsylvania,FY2025,2024-07-01,Jul 1,2024-07-11,10,yes,exact,direct,pa.gov governor newsroom; penncapital-star.com,
Pennsylvania,FY2026,2025-07-01,Jul 1,2025-11-12,134,yes,exact,direct,pa.gov governor newsroom; penncapital-star.com; inquirer.com,135 days late per reporting; divided legislature deadlock
Pennsylvania,FY2027,2026-07-01,Jul 1,,,no,not enacted,direct,keystonenewsroom.com,Deadline just passed Jul 1 2026; 5th consecutive miss
Rhode Island,FY2015,2014-07-01,Jul 1,2014-06-19,-12,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""On June 19, Rhode Island Governor Lincoln Chafee signed..."""
Rhode Island,FY2016,2015-07-01,Jul 1,2015-06-30,-1,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On June 30, Rhode Island Governor Gina Raimondo signed..."""
Rhode Island,FY2017,2016-07-01,Jul 1,2016-06-24,-7,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2017 enacted narrative. Quote: ""signed the fiscal 2017 budget on June 24..."""
Rhode Island,FY2018,2017-07-01,Jul 1,2017-08-03,33,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Raimondo signed the $9.2B FY2018 budget Aug 3, 2017 — 33 days into the fiscal year."
Rhode Island,FY2019,2018-07-01,Jul 1,2018-06-22,-9,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Raimondo signed the $9.6B FY2019 budget Jun 22, 2018."
Rhode Island,FY2020,2019-07-01,Jul 1,2019-07-05,4,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Raimondo signed the $9.9B FY2020 budget Jul 5, 2019; spending ran at prior-year levels Jul 1-5."
Rhode Island,FY2021,2020-07-01,Jul 1,2020-12-21,173,yes,exact,direct,rilegislature.gov FY2021 Budget as Enacted; ripec.org,"COVID-delayed. The General Assembly deferred action awaiting federal relief and enacted a pared-down 'skinny' FY2021 budget Dec 21, 2020 — with the fiscal year nearly half over."
Rhode Island,FY2022,2021-07-01,Jul 1,2021-07-06,5,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"McKee signed the $13.1B FY2022 budget Jul 6, 2021 — 5 days into the fiscal year."
Rhode Island,FY2023,2022-07-01,Jul 1,2022-06-27,-4,yes,exact,direct,NASBO Summaries of Fiscal Year 2023 Enacted Budgets (nasbo.org),McKee signed; $13.6B total spending.
Rhode Island,FY2024,2023-07-01,Jul 1,2023-06-16,-15,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),McKee signed
Rhode Island,FY2025,2024-07-01,Jul 1,2024-06-17,-14,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),McKee signed
Rhode Island,FY2026,2025-07-01,Jul 1,2025-06-30,-1,yes,exact,direct,rilegislature.gov H5076 action history; legiscan.com; tax.thomsonreuters.com,"Governor McKee refused to sign; H5076 passed Jun 29 and became law WITHOUT his signature Jun 30, 2025. He objected to 'unnecessary' taxes and fees but declined to veto. Enacted one day before FY start."
Rhode Island,FY2027,2026-07-01,Jul 1,2026-06-12,-19,yes,exact,direct,governor.ri.gov; rhodeislandcurrent.com,McKee signed $15.2B FY2027 budget; state's first child tax credit
South Carolina,FY2015,2014-07-01,Jul 1,2014-06-11,-20,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""signed into law the state’s fiscal 2015 budget on June 11..."""
South Carolina,FY2016,2015-07-01,Jul 1,2015-06-15,-16,yes,month-level estimate,direct,scbiznews.com; scstatehouse.gov H.3701,"Haley acted on the FY2016 budget in June 2015, vetoing ~90 line items totalling over $30M. Reporting gives the month, not the day."
South Carolina,FY2017,2016-07-01,Jul 1,2016-06-08,-23,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Haley signed the FY2017 budget Jun 8, 2016 after 47 vetoes totalling $41.1M."
South Carolina,FY2018,2017-07-01,Jul 1,2017-06-12,-19,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""On June 12, South Carolina Governor Henry McMaster signed..."""
South Carolina,FY2019,2018-07-01,Jul 1,2018-07-05,4,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""On July 5, South Carolina Governor Henry McMaster signed..."""
South Carolina,FY2020,2019-07-01,Jul 1,2019-06-25,-6,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""signed the fiscal 2020 budget on June 25..."""
South Carolina,FY2021,2020-07-01,Jul 1,2020-05-18,-44,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""On May 18, South Carolina Governor Henry McMaster signed..."""
South Carolina,FY2022,2021-07-01,Jul 1,2021-07-01,0,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"South Carolina's FY2022 budget became effective Jul 1, 2021 following a legislative override of several gubernatorial vetoes."
South Carolina,FY2023,2022-07-01,Jul 1,2022-06-15,-16,yes,month-level estimate,direct,scstatehouse.gov 2022 appropriations,McMaster acted on the FY2023 budget in June 2022; no exact signing day located.
South Carolina,FY2024,2023-07-01,Jul 1,2023-06-26,-5,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Became effective following line-item vetoes from McMaster; NASBO summary doesn't state an explicit signing date
South Carolina,FY2025,2024-07-01,Jul 1,2024-07-03,2,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Became effective following line-item vetoes from McMaster; NASBO summary doesn't state an explicit signing date
South Carolina,FY2026,2025-07-01,Jul 1,2025-06-04,-27,yes,exact,direct,governor.sc.gov/news/2025-06,Was June 15 estimate. Governor McMaster announced vetoes June 3-4. 11 vetoes total.
South Carolina,FY2027,2026-07-01,Jul 1,,,no,not enacted,direct,NASBO Jul 2026 blog,NOT ENACTED; operating under continuing resolution at FY2026 levels
South Dakota,FY2015,2014-07-01,Jul 1,2014-03-31,-92,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""On March 31, South Dakota Governor Dennis Daugaard signed..."""
South Dakota,FY2016,2015-07-01,Jul 1,2015-03-19,-104,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On March 19, South Dakota Governor Dennis Daugaard signed..."""
South Dakota,FY2017,2016-07-01,Jul 1,2016-03-16,-107,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Daugaard signed the $4.59B FY2017 budget Mar 16, 2016."
South Dakota,FY2018,2017-07-01,Jul 1,2017-03-16,-107,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""On March 16, South Dakota Governor Dennis Daugaard signed..."""
South Dakota,FY2019,2018-07-01,Jul 1,2018-03-21,-102,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""signed the fiscal 2019 budget on March 21..."""
South Dakota,FY2020,2019-07-01,Jul 1,2019-03-27,-96,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""signed the state’s fiscal 2020 budget  bills on March 27..."""
South Dakota,FY2021,2020-07-01,Jul 1,2020-03-27,-96,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""signed the state’s fiscal 2021 budget on March 27..."""
South Dakota,FY2022,2021-07-01,Jul 1,2021-03-26,-97,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Noem completed signing the FY2022 budget bills Mar 26, 2021."
South Dakota,FY2023,2022-07-01,Jul 1,2022-03-15,-108,yes,month-level estimate,direct,sdlegislature.gov 2022 session; bfm.sd.gov,Noem completed signing the FY2023 budget bills in March 2022 following the 2022 session; NASBO and state records give no exact day.
South Dakota,FY2024,2023-07-01,Jul 1,2023-03-20,-103,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Noem signed
South Dakota,FY2025,2024-07-01,Jul 1,2024-03-20,-103,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Noem signed
South Dakota,FY2026,2025-07-01,Jul 1,2025-03-13,-110,yes,exact,direct,southdakotasearchlight.com,Was March 15 estimate (-108d). Legislature passed March 13 (-110d). Rhoden signed (Noem left for DHS).
South Dakota,FY2027,2026-07-01,Jul 1,2026-03-19,-104,yes,exact,direct,southdakotasearchlight.com; kotatv.com,Rhoden signed HB 1326 general appropriations act; 137th consecutive balanced budget
Tennessee,FY2015,2014-07-01,Jul 1,2014-05-11,-51,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""on May 11, the governor signed..."""
Tennessee,FY2016,2015-07-01,Jul 1,2015-05-18,-44,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Haslam signed the $33.8B FY2016 budget May 18, 2015."
Tennessee,FY2017,2016-07-01,Jul 1,2016-05-15,-47,yes,month-level estimate,direct,ballotpedia historical Tennessee budget; tn.gov,"Haslam signed the $34.9B FY2017 budget after the 2016 session adjourned Apr 22, 2016; NASBO records the signing without a date. Anchored to May 2016."
Tennessee,FY2018,2017-07-01,Jul 1,2017-05-25,-37,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""On May 25, Tennessee Governor Bill Haslam signed..."""
Tennessee,FY2019,2018-07-01,Jul 1,2018-05-21,-41,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""On May 21, Tennessee Governor Bill Haslam signed..."""
Tennessee,FY2020,2019-07-01,Jul 1,2019-05-17,-45,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""On May 17, Tennessee Governor Bill Lee signed..."""
Tennessee,FY2021,2020-07-01,Jul 1,2020-03-18,-105,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""On March 18, Governor Lee released an administration budget..."""
Tennessee,FY2022,2021-07-01,Jul 1,2021-05-17,-45,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""On May 17, Tennessee Governor Bill Lee signed..."""
Tennessee,FY2023,2022-07-01,Jul 1,2022-05-25,-37,yes,month-level estimate,direct,thecentersquare.com,"Lee signed the FY2023 appropriations bill (incl. $500M for a new Titans stadium) in late May 2022; reporting gives the week, not the exact day."
Tennessee,FY2024,2023-07-01,Jul 1,2023-05-16,-46,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Lee signed; $56.2B total funds
Tennessee,FY2025,2024-07-01,Jul 1,2024-05-15,-47,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Lee signed; $52.8B all funds
Tennessee,FY2026,2025-07-01,Jul 1,2025-04-24,-68,yes,exact,direct,newschannel5.com; tba.org,Was May 15 estimate. Legislature passed April 16; Lee signed ~late April. $59.8B; $597M hurricane relief.
Tennessee,FY2027,2026-07-01,Jul 1,2026-05-15,-47,yes,month-level estimate,direct,tn.gov; thecentersquare.com,"Bill passed legislature Apr 16, transmitted to governor May 11; exact signing day not confirmed; $58.3B, Lee's final budget as governor"
Texas,FY2015,2014-09-01,Sep 1,2013-06-14,-444,yes,exact,biennial carryover,texastribune.org; politifact.com; lbb.texas.gov,"Second year of the FY2014-15 biennium. Perry signed the two-year $197B appropriations act Jun 14, 2013. TX FY starts Sep 1."
Texas,FY2016,2015-09-01,Sep 1,2015-06-20,-73,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On June 20, Texas Governor Greg Abbot signed..."""
Texas,FY2017,2016-09-01,Sep 1,2015-06-20,-439,yes,exact,biennial carryover,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),Second year of the biennium enacted with FY2016 (signed 2015-06-20). Odd-year-session state: no separate FY2017 enactment.
Texas,FY2018,2017-09-01,Sep 1,2017-06-12,-81,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""On June 12, Texas Governor Greg Abbott signed..."""
Texas,FY2019,2018-09-01,Sep 1,2017-06-12,-446,yes,exact,biennial carryover,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),Second year of the biennium enacted with FY2018 (signed 2017-06-12). NASBO's FY2019 edition states this state enacted a two-year budget and took no separate FY2019 action.
Texas,FY2020,2019-09-01,Sep 1,2019-06-15,-78,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""On June 15, Texas Governor Greg Abbott signed..."""
Texas,FY2021,2020-09-01,Sep 1,2019-06-15,-444,yes,exact,biennial carryover,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),Second year of the biennium enacted with FY2020 (signed 2019-06-15). NASBO's FY2021 edition states this state enacted a two-year budget and took no separate FY2021 action.
Texas,FY2022,2021-09-01,Sep 1,2021-06-18,-75,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""On June 18, Texas Governor Greg Abbott signed..."""
Texas,FY2023,2022-09-01,Sep 1,2021-06-18,-440,yes,exact,biennial carryover,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),Second year of the biennium enacted with FY2022 (signed 2021-06-18). Odd-year-session state: no separate FY2023 enactment.
Texas,FY2024,2023-09-01,Sep 1,2023-06-18,-75,yes,exact,direct,everytexan.org,TX FY starts Sep 1; biennial 2024-25
Texas,FY2025,2024-09-01,Sep 1,2023-06-18,-441,yes,exact,biennial carryover,everytexan.org,Second year of the biennium enacted with FY2024 (signed 2023-06-18). Odd-year-session state: no separate FY2025 enactment.
Texas,FY2026,2025-09-01,Sep 1,2025-06-15,-78,yes,exact,direct,texastribune.org,Biennial 2026-27; $338B
Texas,FY2027,2026-09-01,Sep 1,2025-06-15,-443,yes,exact,biennial carryover,texastribune.org,"Biennial 2026-27; $338B (biennial carryover of the FY2026 enactment, signed 2025-06-15). VERIFIED: Legislature meets only in odd-numbered years; no 2026 regular session."
Utah,FY2015,2014-07-01,Jul 1,2014-04-01,-91,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Herbert signed Utah's FY2015 budget bills Apr 1, 2014 ($13.5B total operating and capital)."
Utah,FY2016,2015-07-01,Jul 1,2015-03-12,-111,yes,month-level estimate,direct,le.utah.gov 2015 General Session,"Utah passes a base budget early then final appropriations at adjournment; the 2015 general session ended Mar 12, 2015. Anchored to sine die."
Utah,FY2017,2016-07-01,Jul 1,2016-06-06,-25,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2017 enacted narrative (recovered via PyMuPDF; pypdf could not read this file). Quote: ""signed the fiscal 2017 budget on June 6..."""
Utah,FY2018,2017-07-01,Jul 1,2017-03-28,-95,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""On March 28, Utah Governor Gary Herbert signed..."""
Utah,FY2019,2018-07-01,Jul 1,2018-03-21,-102,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""On March 21, Utah Governor Gary Herbert signed..."""
Utah,FY2020,2019-07-01,Jul 1,2019-03-20,-103,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""signed bills making up the state’s fiscal 2020 budget into l..."""
Utah,FY2021,2020-07-01,Jul 1,2020-03-31,-92,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""signed bills making up the state’s fiscal 2021 budget into l..."""
Utah,FY2022,2021-07-01,Jul 1,2021-03-25,-98,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""signed the final bills making up the state’s fiscal 2022 bud..."""
Utah,FY2023,2022-07-01,Jul 1,2022-03-04,-119,yes,month-level estimate,direct,le.utah.gov; thecentersquare.com,"Utah enacts a base budget early in session (signed Feb 2022) then final appropriations at adjournment; the 2022 general session ended Mar 4, 2022. Anchored to sine die."
Utah,FY2024,2023-07-01,Jul 1,2023-03-03,-120,yes,month-level estimate,direct,le.utah.gov 2023 General Session,"The 2023 general session adjourned Mar 3, 2023. Anchored to sine die, consistent with Utah's other years."
Utah,FY2025,2024-07-01,Jul 1,2024-03-07,-116,yes,exact,direct,budget.utah.gov; utah legislature,45-day session ended Mar 7 2024; Cox signed shortly after
Utah,FY2026,2025-07-01,Jul 1,2025-03-07,-116,yes,exact,direct,budget.utah.gov; NASBO FY2026 Enacted,$30.8B; 45-day session adjourned Mar 7 2025
Utah,FY2027,2026-07-01,Jul 1,2026-03-06,-117,yes,exact,direct,le.utah.gov,45-day session adjourned sine die Mar 6 2026; $31.6B budget; Cox signed shortly after per established pattern
Vermont,FY2015,2014-07-01,Jul 1,2014-06-11,-20,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""On June 11, Vermont Governor Peter Shumlin signed..."""
Vermont,FY2016,2015-07-01,Jul 1,2015-06-11,-20,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On June 11, Vermont Governor Peter Shumlin signed..."""
Vermont,FY2017,2016-07-01,Jul 1,2016-06-08,-23,yes,exact,direct,vermontbiz.com 2016-06-08,"Shumlin signed his sixth balanced budget, $5.8B for FY2017, on Jun 8, 2016."
Vermont,FY2018,2017-07-01,Jul 1,2017-06-29,-2,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Scott signed the $5.8B FY2018 budget Jun 29, 2017."
Vermont,FY2019,2018-07-01,Jul 1,2018-07-01,0,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""allowed the legislature's final budget to become law without..."""
Vermont,FY2020,2019-07-01,Jul 1,2019-06-18,-13,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Scott signed the $6.1B FY2020 budget Jun 18, 2019."
